location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1192419,"Kaposvár","no2",7.2,"µg/m³","2023-08-14T18:00:00+00:00","2023-08-14T20:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",10,"µg/m³","2023-08-14T19:00:00+00:00","2023-08-14T21:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",11,"µg/m³","2023-08-14T20:00:00+00:00","2023-08-14T22:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",16,"µg/m³","2023-08-14T21:00:00+00:00","2023-08-14T23:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",12,"µg/m³","2023-08-14T22:00:00+00:00","2023-08-15T00:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",11,"µg/m³","2023-08-14T23:00:00+00:00","2023-08-15T01:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.2,"µg/m³","2023-08-15T00:00:00+00:00","2023-08-15T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",10,"µg/m³","2023-08-15T01:00:00+00:00","2023-08-15T03:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",14,"µg/m³","2023-08-15T02:00:00+00:00","2023-08-15T04:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",16,"µg/m³","2023-08-15T03:00:00+00:00","2023-08-15T05:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.9,"µg/m³","2023-08-15T05:00:00+00:00","2023-08-15T07:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",8.5,"µg/m³","2023-08-15T06:00:00+00:00","2023-08-15T08:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",10,"µg/m³","2023-08-15T07:00:00+00:00","2023-08-15T09:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.2,"µg/m³","2023-08-15T08:00:00+00:00","2023-08-15T10:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.6,"µg/m³","2023-08-15T09:00:00+00:00","2023-08-15T11:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",5.5,"µg/m³","2023-08-15T10:00:00+00:00","2023-08-15T12:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.9,"µg/m³","2023-08-15T11:00:00+00:00","2023-08-15T13:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3,"µg/m³","2023-08-15T12:00:00+00:00","2023-08-15T14:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.1,"µg/m³","2023-08-15T13:00:00+00:00","2023-08-15T15:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
