location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T15:00:00+00:00,2024-02-09T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T16:00:00+00:00,2024-02-09T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-09T17:00:00+00:00,2024-02-09T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T19:00:00+00:00,2024-02-09T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T20:00:00+00:00,2024-02-09T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T22:00:00+00:00,2024-02-10T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T23:00:00+00:00,2024-02-10T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T02:00:00+00:00,2024-02-10T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-10T04:00:00+00:00,2024-02-10T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T05:00:00+00:00,2024-02-10T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-10T07:00:00+00:00,2024-02-10T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-10T08:00:00+00:00,2024-02-10T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T10:00:00+00:00,2024-02-10T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T11:00:00+00:00,2024-02-10T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T12:00:00+00:00,2024-02-10T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T13:00:00+00:00,2024-02-10T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T14:00:00+00:00,2024-02-10T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T15:00:00+00:00,2024-02-10T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
